SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
000772133951,"Melissa & Doug Construction Site Large Peg Puzzle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772133951.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,26.0,BROWN,20.0,BLUE,18.0
3070900032736,"Coat hook - Bus","https://dynamic.indigoimages.ca/gifts/3070900032736.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,64.0
5060043064006,"Drumstick Pen by Suck UK","https://dynamic.indigoimages.ca/gifts/5060043064006.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,42.0,GREY/WHITE,39.0
9780789331731,"2017 Ghostbusters Wall Calendar","https://dynamic.indigoimages.ca/gifts/9780789331731.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,41.0,RED,23.0,BROWN,14.0
000772135504,"Billy Magnetic Wooden Dress-Up Doll by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772135504.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,60.0
000772137003,"Fold & Go Barn by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137003.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,37.0,GREY/WHITE,33.0,PINK,14.0
000772137010,"Fold and Go Mini Dollhouse","https://dynamic.indigoimages.ca/gifts/000772137010.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,33.0,PINK,32.0,BROWN,20.0
000772137225,"Safari Chunky Puzzle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137225.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,20.0,BLUE,18.0,GREY/WHITE,17.0
000772137232,"Farm Chunky Puzzle","https://dynamic.indigoimages.ca/gifts/000772137232.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,26.0,GREY/WHITE,16.0,PINK,12.0
000772137256,"Vehicles Chunky Puzzle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137256.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,33.0,GREY/WHITE,23.0,RED,12.0
000772137287,"Sea Creatures Chunky Puzzle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137287.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,52.0
000772137300,"Shapes Chunky Puzzle - 8 Pieces by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137300.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,18.0,GREY/WHITE,16.0,GREEN,11.0
000772137454,"Switch & Spin Magnetic Gear Board by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137454.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,27.0,GREY/WHITE,18.0,BLUE,14.0
000772137478,"Dinosaurs Chunky Puzzle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137478.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,22.0,BROWN,15.0,BLUE,14.0
000772137706,"Wooden Bear Family Dress-Up Puzzle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137706.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,33.0,BROWN,22.0,PINK,21.0
000772137751,"Lacing Beads in a Box by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137751.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,17.0,GREEN,16.0,BLUE,16.0
9781416243106,"2017 The Walking Dead Wall Calendar","https://dynamic.indigoimages.ca/gifts/9781416243106.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,65.0
9781416244066,"2017 Cat Naps Desk Calendar","https://dynamic.indigoimages.ca/gifts/9781416244066.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,68.0
9781438845203,"2017 Sports Illustrated Swimsuit Desk Calendar","https://dynamic.indigoimages.ca/gifts/9781438845203.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,29.0,BROWN,23.0,GREY/WHITE,19.0
000772137775,"Tow Truck Magnetic Puzzle Game by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137775.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,36.0,GREEN,18.0,GREY/WHITE,17.0
000772137799,"Magnetic Wooden Game - Bug-Catching by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137799.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,36.0,GREY/WHITE,22.0,BLUE,14.0
000772137805,"Shapes Lace and Trace Panels by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137805.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,41.0,GREY/WHITE,25.0,BROWN,16.0
000772137812,"Wooden Panels & Laces - Farm Animals by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137812.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,33.0,PINK,16.0,BLACK,15.0
000772137843,"Basic Skills Board by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137843.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,27.0,BLUE,21.0,GREY/WHITE,15.0
000772137850,"Latches Board by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137850.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,24.0,BROWN,15.0,BLUE,12.0
000772137911,"Deluxe Dinosaur in a box jigsaw puzzle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137911.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,27.0,BROWN,27.0,GREEN,10.0
000772137928,"Deluxe Construction in a box Jigsaw Puzzles by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137928.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,38.0,BROWN,30.0,GREEN,10.0
000772137942,"Vehicles in a Box Jigsaw Puzzles by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137942.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,23.0,BROWN,20.0,PINK,11.0
000772137980,"Animal Stamp Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772137980.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,40.0
000772138321,"Jumbo Numbers Chunky Puzzle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772138321.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,17.0,BROWN,14.0,YELLOW,13.0
000772138956,"Ballerina Puppet by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772138956.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,51.0
9781438846767,"2017 Sports Illustrated Swim Wall Calendar","https://dynamic.indigoimages.ca/gifts/9781438846767.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,46.0,BROWN,32.0
9781438847108,"2017 Marilyn Monroe Wall Calendar","https://dynamic.indigoimages.ca/gifts/9781438847108.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,41.0,RED,24.0,PINK,21.0
9781438847795,"2017 Family Planner Wall Calendar","https://dynamic.indigoimages.ca/gifts/9781438847795.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,45.0,GREY/WHITE,32.0
000772138970,"Make Your Own Monster Puppet by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772138970.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,22.0,GREY/WHITE,17.0,BLUE,16.0
000772139502,"Cook's Corner Wooden Kitchen by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772139502.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,35.0,GREY/WHITE,21.0,PINK,15.0
000772139540,"Felt Food Sandwich Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772139540.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,29.0,GREY/WHITE,22.0,BROWN,17.0
000772139793,"Melissa & Doug White Tiger Plush by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772139793.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,82.0
000772140195,"Bake & Decorate Cupcake Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772140195.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,34.0,PINK,21.0,BROWN,19.0
000772140201,"Stamp and Sort Mailbox by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772140201.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,56.0
000772140218,"Wooden Cutting Fruit by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772140218.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,25.0,YELLOW,18.0,GREEN,16.0
000772140690,"Triple - Layer party Cake by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772140690.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,39.0,GREY/WHITE,36.0
000772140744,"Wooden Cookie Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772140744.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,26.0,GREY/WHITE,23.0,PINK,19.0
000772140775,"Wooden Pantry Products by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772140775.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,23.0,BROWN,14.0,YELLOW,13.0
000772140829,"Play-Time Fruits","https://dynamic.indigoimages.ca/gifts/000772140829.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,24.0,GREY/WHITE,23.0,GREEN,13.0
000772140874,"Scoop & Stack Ice Cream Cone Playset by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772140874.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,37.0,PINK,24.0,BROWN,16.0
9781452151830,"2017 Darth Vader & Family Wall Calendar","https://dynamic.indigoimages.ca/gifts/9781452151830.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,40.0,BLACK,29.0,BROWN,14.0
9781465055545,"2017 Boston Terrier Puppies Wall Calendar","https://dynamic.indigoimages.ca/gifts/9781465055545.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,63.0
9781465055811,"2017 Golden Retriever Puppies Wall Calendar","https://dynamic.indigoimages.ca/gifts/9781465055811.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,34.0,BROWN,34.0,GREEN,28.0
9781617165641,"ROSETTA STONE SPANISH (LAT AM) LEVEL 1-3 SET","https://dynamic.indigoimages.ca/gifts/9781617165641.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,61.0
000772141024,"Easel Pad 17 X 20 by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141024.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,63.0,GREY/WHITE,20.0,GREEN,11.0
000772141178,"Large Paint Brushes Set of 4 by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141178.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,41.0
000772141185,"Jumbo Paint Brushes Set of 4","https://dynamic.indigoimages.ca/gifts/000772141185.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,BLACK,16.0,PINK,10.0
000772141208,"Deluxe Watercolor Set 21 Colors by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141208.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,35.0,RED,29.0
000772141215,"Jumbo Watercolor Set 8 Colors by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141215.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,69.0
000772141451,"Easel Accessory Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141451.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,27.0,GREEN,16.0,BLUE,15.0
000772141697,"Bead Bouquet Deluxe Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141697.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,39.0,GREY/WHITE,22.0,BROWN,16.0
000772141901,"Sticker Collection - Fashion by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141901.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,32.0,GREY/WHITE,28.0,PINK,12.0
000772141918,"Sticker Collection - Alphabet & Numbers by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141918.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,32.0,GREY/WHITE,28.0,BLUE,11.0
000772141963,"Habitats Reusable Sticker Pad by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141963.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,31.0,GREY/WHITE,27.0,BLUE,13.0
000772141970,"Reusable Sticker Pad - Play House! by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141970.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,29.0,PURPLE,17.0,PINK,15.0
9781617165757,"Rosetta Stone Japanese Level 1","https://dynamic.indigoimages.ca/gifts/9781617165757.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,61.0
9781770987951,"2017 Horses Wall Calendar","https://dynamic.indigoimages.ca/gifts/9781770987951.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,38.0,BLACK,28.0,GREEN,15.0
000772141987,"Dress-Up Reusable Sticker Pad by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141987.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,24.0,GREY/WHITE,20.0,PINK,18.0
000772141994,"Reusable Sticker Pad - Vehicles by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772141994.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,29.0,BLUE,22.0,BROWN,14.0
000772142229,"Fashion Fun Stencil Set","https://dynamic.indigoimages.ca/gifts/000772142229.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,41.0,PINK,23.0,GREY/WHITE,20.0
000772142236,"Jewellery & Nails Sticker Pad by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772142236.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,22.0,ORANGE,16.0,PURPLE,15.0
000772142274,"Dinosaur Sun Catchers by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772142274.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,30.0,GREY/WHITE,25.0,GREEN,17.0
000772142373,"Make a Face Crazy Characters Sticker Pad by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772142373.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,24.0,PINK,16.0,GREY/WHITE,14.0
000772142632,"Jumbo Colouring Pad - Princess & Fairy by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772142632.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,PURPLE,35.0
000772142656,"Pots & Pans Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772142656.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,80.0
000772142724,"Cowgirl Role Play Costume Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772142724.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,49.0,PURPLE,32.0,GREY/WHITE,14.0
000772142823,"let's Play House! Wash and dry dish set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772142823.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,21.0,BLUE,20.0,YELLOW,20.0
000772143066,"Reusable Sticker Pad - Princess Castle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772143066.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,25.0,GREY/WHITE,17.0,BLUE,15.0
000772143844,"Stained Glass Colouring Pad - Fairies by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772143844.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,33.0,BLUE,15.0,GREEN,14.0
000772143950,"Deluxe Classic Peg Puzzle Bundle by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772143950.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,BLUE,17.0,GREEN,12.0
000772144902,"Deluxe Pounding Bench by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772144902.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,26.0,ORANGE,23.0,PINK,19.0
000772145503,"Low Loader Wooden Vehicles Playset by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772145503.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,24.0,YELLOW,18.0,BROWN,18.0
000772145770,"Trailer & Excavator Wooden Vehicles Play Set","https://dynamic.indigoimages.ca/gifts/000772145770.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,22.0,GREY/WHITE,22.0,BROWN,20.0
000772145923,"Magnetic Hide & Seek Farm by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772145923.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,31.0,GREEN,22.0,BROWN,15.0
000772147859,"Princess Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772147859.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,53.0,PINK,31.0
000772147873,"Melissa & Doug Waitress Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772147873.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,40.0,GREY/WHITE,34.0,PURPLE,18.0
000772147910,"Vehicles Mini-Puzzle Pack by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772147910.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0
000772148344,"Fire Chief Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148344.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,30.0,PINK,17.0,GREY/WHITE,14.0
000772148351,"Police Officer Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148351.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,49.0,GREY/WHITE,33.0
000772148368,"Melissa & Doug Train Engineer Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148368.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0,BLUE,26.0,PURPLE,7.0
000772148375,"Construction Worker Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148375.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,30.0,GREY/WHITE,17.0,ORANGE,16.0
000772148382,"Chef Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148382.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,37.0,PINK,25.0,BROWN,12.0
000772148399,"Doctor Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148399.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,46.0
000772148474,"Melissa & Doug Hair Stylist Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148474.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,45.0,PURPLE,42.0
000772148481,"Pirate Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148481.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,27.0,GREY/WHITE,22.0,PINK,18.0
000772148498,"Knight Costume Role Play Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148498.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,28.0,GREY/WHITE,27.0,RED,17.0
000772148504,"Veterinarian Role Play Costume Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772148504.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,87.0
000772149402,"Abby & Emma Magnetic Dress-Up by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772149402.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,44.0
000772151498,"Catch & Count Fishing Game by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772151498.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,34.0,GREEN,19.0,BLUE,17.0
000772151719,"Grocery Basket with Play Food by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772151719.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,BROWN,21.0,PINK,13.0
000772151740,"Deluxe Tool Belt Set by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772151740.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,45.0,GREY/WHITE,26.0,GREEN,7.0
000772151757,"Alphabet Blocks Wooden Truck by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772151757.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,22.0,PINK,16.0,BLUE,13.0
000772151801,"Animal Rescue Shape-Sorting Truck by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772151801.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,41.0
000772152389,"Secret Decoder Deluxe Activity Set  by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772152389.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,28.0,BLUE,25.0,BLACK,13.0
000772160902,"Cutie Pie Butterfly Binoculars by Melissa & Doug","https://dynamic.indigoimages.ca/gifts/000772160902.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,27.0,PURPLE,24.0,GREY/WHITE,19.0
